PartitionKey,RowKey,OrderNumber,OrderNumber@type,Code,Code@type,ValidityFlag,ValidityFlag@type,ShortDescription,ShortDescription@type,LongDescription,LongDescription@type
ICD10,0063e36e-ae6b-429b-b8ea-af3a9ecacd84,41190,,S40841D,,true,,"External constriction of right upper arm, subs encntr",,"External constriction of right upper arm, subsequent encounter",
ICD10,00640d66-dc52-42a4-9c62-2df44aab0292,53610,,S6291XD,,true,,"Unsp fracture of right wrs/hnd, subs for fx w routn heal",,"Unspecified fracture of right wrist and hand, subsequent encounter for fracture with routine healing",
ICD10,0064228f-df49-48a4-9bdb-6d87598afb36,29793,,Q66,,false,,Congenital deformities of feet,,Congenital deformities of feet,
ICD10,006586bf-22e3-4056-9447-d4a5d85b01a0,90823,,V9600,,false,,Unspecified balloon accident injuring occupant,,Unspecified balloon accident injuring occupant,
ICD10,00658db8-b59c-4bc2-9451-e8a3d6a147ab,72351,,T22542,,false,,Corrosion of first degree of left axilla,,Corrosion of first degree of left axilla,
ICD10,00660fee-053a-4fd1-9377-be8a3f42c777,05566,,F1510,,true,,"Other stimulant abuse, uncomplicated",,"Other stimulant abuse, uncomplicated",
ICD10,0066896a-14fa-4d24-8a20-7034e4a4d562,12316,,I69861,,true,,Oth parlyt synd fol oth cerebvasc disease aff right dom side,,Other paralytic syndrome following other cerebrovascular disease affecting right dominant side,
ICD10,0066e904-2493-4497-bd56-36639e17c0b9,22040,,M84371P,,true,,"Stress fracture, right ankle, subs for fx w malunion",,"Stress fracture, right ankle, subsequent encounter for fracture with malunion",
ICD10,00670cb0-0859-49db-b9c6-4cfd52aca818,17314,,M1014,,false,,"Lead-induced gout, hand",,"Lead-induced gout, hand",
ICD10,00671504-87b7-402f-853b-c826ad9d5120,51268,,S61422A,,true,,"Laceration with foreign body of left hand, initial encounter",,"Laceration with foreign body of left hand, initial encounter",
ICD10,0067194a-a9c8-406e-86d7-c9b73b131f1e,44445,,S49101G,,true,,"Unsp physl fx low end humer, r arm, subs for fx w delay heal",,"Unspecified physeal fracture of lower end of humerus, right arm, subsequent encounter for fracture with delayed healing",
ICD10,00674539-d4cb-4a76-8fc1-8f3ebf050c10,12385,,I70209,,true,,"Unsp athscl native arteries of extremities, unsp extremity",,"Unspecified atherosclerosis of native arteries of extremities, unspecified extremity",
ICD10,0067c87a-ac17-4889-a7d4-518b787a1918,14571,,K704,,false,,Alcoholic hepatic failure,,Alcoholic hepatic failure,
ICD10,00682f91-15cc-48e6-b883-4fbcc99b0096,21275,,M7582,,true,,"Other shoulder lesions, left shoulder",,"Other shoulder lesions, left shoulder",
ICD10,0068b095-55e5-43e1-9abf-9aa5c77cc9a3,59803,,S73191,,false,,Other sprain of right hip,,Other sprain of right hip,
ICD10,00690986-e915-47ce-a6e8-e8717cded4aa,17562,,M1201,,false,,"Chronic postrheumatic arthropathy [Jaccoud], shoulder",,"Chronic postrheumatic arthropathy [Jaccoud], shoulder",
ICD10,00694b06-8e01-44e9-8f0a-1eeabbf437f0,16989,,M1A151,,false,,"Lead-induced chronic gout, right hip",,"Lead-induced chronic gout, right hip",
ICD10,006a0997-1afb-4cc0-ac04-7dfa743f68db,47131,,S52381B,,true,,"Bent bone of right radius, init for opn fx type I/2",,"Bent bone of right radius, initial encounter for open fracture type I or II",
ICD10,006ace05-1a67-4dac-af66-fb0ebf817ee3,45266,,S52041P,,true,,"Disp fx of coronoid pro of r ulna, 7thP",,"Displaced fracture of coronoid process of right ulna, subsequent encounter for closed fracture with malunion",
ICD10,006ace2b-f1f3-4b87-9ec3-a18d4948521b,04164,,E09628,,true,,Drug/chem diabetes mellitus w oth skin complications,,Drug or chemical induced diabetes mellitus with other skin complications,
ICD10,006adb36-1a27-4d4d-a028-cb8c79605b4a,57383,,S72046K,,true,,"Nondisp fx of base of nk of unsp femr, 7thK",,"Nondisplaced fracture of base of neck of unspecified femur, subsequent encounter for closed fracture with nonunion",
ICD10,006c7263-d2dd-4eb7-95df-bb6201653990,03976,,E083391,,true,,"Diab with moderate nonp rtnop without macular edema, r eye",,"Diabetes mellitus due to underlying condition with moderate nonproliferative diabetic retinopathy without macular edema, right eye",
ICD10,006dac45-e5c8-4592-8d56-f2ac06b79130,95496,,Y92168,,true,,Oth place in school dormitory as place,,Other place in school dormitory as the place of occurrence of the external cause,
ICD10,0070b929-0de2-41c8-8fbf-7811861cc8a3,03621,,D6189,,true,,Oth aplastic anemias and other bone marrow failure syndromes,,Other specified aplastic anemias and other bone marrow failure syndromes,
ICD10,0073c414-4841-4d1b-b52e-04044a770c55,42804,,S42447B,,true,,"Incarcerated fx of med epicondyl of r humer, init for opn fx",,"Incarcerated fracture (avulsion) of medial epicondyle of right humerus, initial encounter for open fracture",
ICD10,0074b9d0-b306-4763-a3e6-89209aedc417,86193,,V182,,false,,Unsp pedl cyclst injured in nonclsn trnsp accident nontraf,,Unspecified pedal cyclist injured in noncollision transport accident in nontraffic accident,
ICD10,0074c55f-1746-45c1-86a0-2011a6ad9c72,20908,,M67879,,true,,"Oth disrd of synovium and tendon, unspecified ankle and foot",,"Other specified disorders of synovium and tendon, unspecified ankle and foot",
ICD10,007517e6-eada-4aa0-9854-ba9dab670fc4,11968,,I63331,,true,,Cerebral infrc due to thombos of right post cerebral artery,,Cerebral infarction due to thrombosis of right posterior cerebral artery,
ICD10,007698a1-7c0e-4965-be84-70eafdbdd5a6,86160,,V171,,false,,Pedl cyc passenger injured in clsn w statnry object nontraf,,Pedal cycle passenger injured in collision with fixed or stationary object in nontraffic accident,
ICD10,0076fc20-02c1-469e-ae26-ac7a228f3e97,08372,,H1813,,true,,"Bullous keratopathy, bilateral",,"Bullous keratopathy, bilateral",
ICD10,00770881-b535-4230-aa25-972092ab2f68,78873,,T484X4,,false,,"Poisoning by expectorants, undetermined",,"Poisoning by expectorants, undetermined",
ICD10,00795c22-9e0e-4c1e-ab54-5dbe73c73acd,51165,,S61342S,,true,,"Pnctr w fb of r mid finger w damage to nail, sequela",,"Puncture wound with foreign body of right middle finger with damage to nail, sequela",
ICD10,0079a755-799c-4e32-b8f4-2596d481fe1c,05722,,F182,,false,,Inhalant dependence,,Inhalant dependence,
ICD10,007b4954-e7e7-49c7-9171-b6243674808c,31088,,R87628,,true,,Other abnormal cytological findings on specimens from vagina,,Other abnormal cytological findings on specimens from vagina,
ICD10,007b5bdc-b078-4aee-942a-f6b234b3fee2,84643,,T85122S,,true,,"Displacmnt of implnt elec nstim of spinal cord lead, sequela",,"Displacement of implanted electronic neurostimulator of spinal cord electrode (lead), sequela",
ICD10,007c046b-73ab-416a-ad10-6253799061ff,57094,,S72021N,,true,,"Disp fx of epiphy (separation) (upper) of r femr, 7thN",,"Displaced fracture of epiphysis (separation) (upper) of right femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion",
ICD10,007ca6f1-b4de-4733-98a8-f7f8072a304b,13459,,J359,,true,,"Chronic disease of tonsils and adenoids, unspecified",,"Chronic disease of tonsils and adenoids, unspecified",
ICD10,007d0e1f-bab1-4e65-af03-21c6fc6eb74f,03553,,D57431,,true,,Sickle-cell thalassemia beta zero with acute chest syndrome,,Sickle-cell thalassemia beta zero with acute chest syndrome,
ICD10,007fa955-6dd1-487c-9138-0a6f726efacf,38523,,S32002S,,true,,"Unstable burst fracture of unsp lumbar vertebra, sequela",,"Unstable burst fracture of unspecified lumbar vertebra, sequela",
ICD10,00806763-e461-4ba5-a113-3efe507bce6f,26550,,O318X13,,true,,"Oth comp specific to multiple gest, first trimester, fetus 3",,"Other complications specific to multiple gestation, first trimester, fetus 3",
ICD10,0080aa83-4801-4d06-b3ca-a0a2144c6e31,94658,,Y36890S,,true,,"Unsp war operations occurring after, milt, sequela",,"Unspecified war operations occurring after cessation of hostilities, military personnel, sequela",
ICD10,0081ed55-0025-42b2-8721-05517b4dd22f,63690,,S82492H,,true,,"Oth fx shaft of l fibula, 7thH",,"Other fracture of shaft of left fibula, subsequent encounter for open fracture type I or II with delayed healing",
ICD10,00826b4d-b0d2-45e8-bf26-f483cf36ef6c,22257,,M84453S,,true,,"Pathological fracture, unspecified femur, sequela",,"Pathological fracture, unspecified femur, sequela",
ICD10,00845cba-ccb3-488c-bf89-eeebdecfc4ac,73151,,T23469,,false,,Corrosion of unspecified degree of back of unspecified hand,,Corrosion of unspecified degree of back of unspecified hand,
ICD10,0085103c-03cc-497f-bb9a-d3c1424d5ef1,80698,,T591X2S,,true,,"Toxic effect of sulfur dioxide, self-harm, sequela",,"Toxic effect of sulfur dioxide, intentional self-harm, sequela",
ICD10,0085114c-3337-4f08-a980-af91e0cd909a,27596,,O411091,,true,,"Infct of amniotic sac and membrns, unsp, unsp tri, fetus 1",,"Infection of amniotic sac and membranes, unspecified, unspecified trimester, fetus 1",
ICD10,00856983-60d4-4b16-8680-0d52abd754fb,80800,,T597X1A,,true,,"Toxic effect of carbon dioxide, accidental, init",,"Toxic effect of carbon dioxide, accidental (unintentional), initial encounter",
ICD10,0085c5c3-83f6-4dc7-95c4-3bc9dac1eeae,45118,,S52025C,,true,,"Nondisp fx of olecran pro w/o intartic extn l ulna, 7thC",,"Nondisplaced fracture of olecranon process without intraarticular extension of left ulna, initial encounter for open fracture type IIIA, IIIB, or IIIC",
ICD10,0085f2f1-38f5-4fc6-a25d-be3326cb8a41,83950,,T83510D,,true,,"I/I react d/t cystostomy catheter, subsequent encounter",,"Infection and inflammatory reaction due to cystostomy catheter, subsequent encounter",
ICD10,00860826-461e-41af-b2db-2ddec22e5cf2,84504,,T84613S,,true,,"Infect/inflm reaction due to int fix of left radius, sequela",,"Infection and inflammatory reaction due to internal fixation device of left radius, sequela",
ICD10,008816c6-51ae-4c29-b6a1-28c2afab6e41,23566,,M87277,,true,,"Osteonecrosis due to previous trauma, right toe(s)",,"Osteonecrosis due to previous trauma, right toe(s)",
ICD10,0088a5f1-7a71-4d5d-9232-f675e6559164,41342,,S41059,,false,,Open bite of unspecified shoulder,,Open bite of unspecified shoulder,
ICD10,0089bd2f-edfe-439d-9527-51fa371c1cdb,85778,,V0509,,false,,Ped w convey injured in collision w rail trn/veh nontraf,,Pedestrian with other conveyance injured in collision with railway train or railway vehicle in nontraffic accident,
ICD10,008a2e81-57a6-4af8-9e0b-033d1169c61e,31746,,S0124,,false,,Puncture wound with foreign body of nose,,Puncture wound with foreign body of nose,
ICD10,008a5754-b23d-45f4-953e-21db08add03a,38596,,S32028,,false,,Other fracture of second lumbar vertebra,,Other fracture of second lumbar vertebra,
ICD10,008aab75-57c1-446a-90f4-20969f77c91e,85646,,V0319,,false,,"Pedestrian w convey injured pick-up truck, pk-up/van in traf",,"Pedestrian with other conveyance injured in collision with car, pick-up truck or van in traffic accident",
ICD10,008ad4fa-e3b7-4680-8a71-df9b7bd2dfaa,73802,,T24401,,false,,"Corros unsp deg of unsp site right lower limb, except ank/ft",,"Corrosion of unspecified degree of unspecified site of right lower limb, except ankle and foot",
ICD10,008aed7f-3fcc-4939-acf4-16807727e6e8,68253,,S92302A,,true,,"Fracture of unsp metatarsal bone(s), left foot, init",,"Fracture of unspecified metatarsal bone(s), left foot, initial encounter for closed fracture",
ICD10,008be5e7-988c-4d3f-a8ab-887088829100,67550,,S92043K,,true,,"Displ oth fx tuberosity of unsp calcaneus, 7thK",,"Displaced other fracture of tuberosity of unspecified calcaneus, subsequent encounter for fracture with nonunion",
ICD10,008d2926-872a-4280-a7ba-550fe55d508c,30652,,R402221,,true,,"Coma scale, best verb, incomprehensible words, in the field",,"Coma scale, best verbal response, incomprehensible words, in the field [EMT or ambulance]",
ICD10,008d7a64-045a-4372-9890-d798e184c6a1,60824,,S8001,,false,,Contusion of right knee,,Contusion of right knee,
ICD10,008dcab4-bf02-4e8f-aa91-838bbb5d122c,13069,,I8311,,true,,Varicose veins of right lower extremity with inflammation,,Varicose veins of right lower extremity with inflammation,
ICD10,008e08ea-880f-462c-a067-e45a7d651c21,54817,,S63658,,false,,Sprain of metacarpophalangeal joint of other finger,,Sprain of metacarpophalangeal joint of other finger,
ICD10,008e18dd-15eb-47e2-9547-f5fa294df380,92095,,W44E9XS,,true,,"Other non-magnetic metal obj entering via natrl orfc, sqla",,"Other non-magnetic metal objects entering into or through a natural orifice, sequela",
ICD10,008ef785-074a-4713-95ec-60f8a3f7e1fa,41453,,S42011,,false,,Anterior displaced fracture of sternal end of right clavicle,,Anterior displaced fracture of sternal end of right clavicle,
ICD10,008fd6ed-2396-42df-ae6f-d4c402128c6d,81857,,T6403XS,,true,,"Toxic effect of aflatoxin, assault, sequela",,"Toxic effect of aflatoxin, assault, sequela",
ICD10,009303d8-7878-4392-b9fb-c8d71f747e04,37487,,S27893A,,true,,"Laceration of oth intrathoracic organs, init encntr",,"Laceration of other specified intrathoracic organs, initial encounter",
ICD10,00944d29-60e6-494e-9282-2bd759394c98,57812,,S72124G,,true,,"Nondisp fx of less trochanter of r femr, 7thG",,"Nondisplaced fracture of lesser trochanter of right femur, subsequent encounter for closed fracture with delayed healing",
ICD10,0095acc4-0186-4c93-971a-6c22766fdb7f,97293,,Z9002,,true,,Acquired absence of larynx,,Acquired absence of larynx,
ICD10,0095dc3c-f9e7-4bdd-baef-b5e1bb5c3dcc,96290,,Z3752,,true,,"Quadruplets, all liveborn",,"Quadruplets, all liveborn",
ICD10,0096f627-f683-4a10-8f16-83b2971b6efa,94853,,Y37260A,,true,,"Milt op w fragmt of improv explosv device, milt, init",,"Military operations involving fragments of improvised explosive device [IED], military personnel, initial encounter",
ICD10,00972222-9f57-4d0c-90a2-59bb3450d08d,62859,,S82263K,,true,,"Displ seg fx shaft of unsp tibia, 7thK",,"Displaced segmental fracture of shaft of unspecified tibia, subsequent encounter for closed fracture with nonunion",
ICD10,0097ce40-8724-4b8e-9cb9-3e4583e3e30e,61944,,S82125N,,true,,"Nondisp fx of lateral condyle of l tibia, 7thN",,"Nondisplaced fracture of lateral condyle of left tibia, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion",
ICD10,0097f9b8-75b8-45bf-8c70-161ae25192c4,01090,,B6001,,true,,Babesiosis due to Babesia microti,,Babesiosis due to Babesia microti,
ICD10,009a2b90-72a8-4d3d-8963-55143d089d77,35122,,S15099,,false,,Other specified injury of unspecified carotid artery,,Other specified injury of unspecified carotid artery,
ICD10,009b2fa7-ef8d-40d0-aa0a-b839482fb86f,30738,,R404,,true,,Transient alteration of awareness,,Transient alteration of awareness,
ICD10,009b7421-a0d2-45bc-b35c-c26389236bbf,00743,,B03,,true,,Smallpox,,Smallpox,
ICD10,009c3a84-34d6-44bc-a7d6-9a27b85eefae,29032,,P569,,false,,Hydrops fetalis due to other and unsp hemolytic disease,,Hydrops fetalis due to other and unspecified hemolytic disease,
ICD10,009c4f70-f233-4914-84a9-a0a5d2708c23,28814,,P11,,false,,Other birth injuries to central nervous system,,Other birth injuries to central nervous system,
ICD10,009c7161-857b-457d-9378-c841ff82c7b6,36682,,S23133A,,true,,"Dislocation of T5/T6 thoracic vertebra, initial encounter",,"Dislocation of T5/T6 thoracic vertebra, initial encounter",
ICD10,009d5e3e-31c5-4e31-9295-39df959de6e2,36131,,S21422S,,true,,"Lac w fb of l bk wl of thorax w penet thor cavity, sequela",,"Laceration with foreign body of left back wall of thorax with penetration into thoracic cavity, sequela",
ICD10,009dd0e9-71b7-472a-8510-8b094e8363f0,56840,,S71019,,false,,"Laceration without foreign body, unspecified hip",,"Laceration without foreign body, unspecified hip",
ICD10,009dd405-7579-4d03-96c9-eda1513da17c,26761,,O3500,,false,,"Mat care (suspected) cnsl malf/damag fts, unspecified",,"Maternal care for (suspected) central nervous system malformation or damage in fetus, unspecified",
ICD10,00a17802-4e55-4812-80d6-2055fee05c8f,33460,,S065X5S,,true,,"Traum subdr hem w LOC >24 hr w ret consc lev, sequela",,"Traumatic subdural hemorrhage with loss of consciousness greater than 24 hours with return to pre-existing conscious level, sequela",
ICD10,00a196e7-aa45-4135-be7f-03722c080b0c,79705,,T50915A,,true,,"Adverse effect of multiple unsp drug/meds/biol subst, init",,"Adverse effect of multiple unspecified drugs, medicaments and biological substances, initial encounter",
ICD10,00a20cbd-61e6-470b-8627-6f9eb3170e78,02094,,C759,,true,,"Malignant neoplasm of endocrine gland, unspecified",,"Malignant neoplasm of endocrine gland, unspecified",
ICD10,00a2bc0b-9f9d-4fcf-810d-22479cd375b2,41063,,S40012S,,true,,"Contusion of left shoulder, sequela",,"Contusion of left shoulder, sequela",
ICD10,00a457a5-c26c-4723-93b3-4591babf9e94,69431,,S93619,,false,,Sprain of tarsal ligament of unspecified foot,,Sprain of tarsal ligament of unspecified foot,
ICD10,00a491c9-29d7-405c-8aa0-8fb0b1dca3bd,10140,,H5007,,true,,Alternating esotropia with V pattern,,Alternating esotropia with V pattern,
